participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,total_cheaters,belief_whistle,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,4,1,public,1,0,0,4,public,0,0,0,0,20,0,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,3,2,employee,2,0,1,2,firm,8,8,80,0,60,1,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,4,3,public,3,0,0,4,public,0,0,0,0,40,1,2,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,3,4,employee,4,0,1,3,firm,10,20,200,0,130,0,2,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,4,5,public,2,0,0,4,public,0,0,0,0,40,0,2,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,3,6,employee,5,0,1,1,firm,11,22,220,0,155,1,2,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,4,7,public,1,0,0,4,public,0,0,0,0,20,0,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,3,8,employee,4,0,1,2,firm,10,20,200,0,130,2,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,4,9,public,2,0,0,4,public,0,0,0,0,40,0,2,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,3,10,employee,5,0,1,3,firm,11,22,220,0,155,0,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,4,11,public,4,0,0,4,public,0,0,0,0,80,0,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9ejm8u8z,PC03,5.9000001,Session 28,1,1,0,3,12,employee,4,0,1,1,firm,10,20,200,0,130,1,1,590,380,0,6,0,17,0,-2,-2,-2,2,10,2,100,34.880001,100,21,0,0
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,3,1,employee,6,0,1,1,firm,12,12,120,0,150,0,4,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,2,2,public,6,0,0,4,public,0,0,0,0,120,0,3,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,3,3,employee,6,0,1,2,firm,12,24,240,0,180,0,2,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,2,4,public,6,0,0,4,public,0,0,0,0,120,0,4,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,3,5,employee,6,0,1,3,firm,11,22,220,0,175,0,3,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,2,6,public,6,0,0,4,public,0,0,0,0,120,0,3,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,3,7,employee,6,0,1,1,firm,12,24,240,0,180,0,1,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,2,8,public,6,0,0,4,public,0,0,0,0,120,0,2,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,3,9,employee,6,0,1,2,firm,12,24,240,0,180,0,1,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,2,10,public,6,0,0,4,public,0,0,0,0,120,0,1,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,3,11,employee,6,0,1,3,firm,12,24,240,0,180,0,1,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9fl0lpet,PC12,8.1000004,Session 15,0,1,0,2,12,public,6,0,0,4,public,0,0,0,0,120,0,3,805,600,9,0,50,28,0,-2,0,-2,1,20,2,100,7.8200002,85,23,0,1
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,5,1,public,6,0,0,4,public,0,0,0,0,120,0,1,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,2,2,employee,6,0,0,3,firm,12,24,360,1,210,0,2,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,5,3,public,6,0,0,4,public,0,0,0,0,120,0,0,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,2,4,employee,6,0,1,1,firm,12,24,360,1,210,0,4,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,5,5,public,6,0,0,4,public,0,0,0,0,120,0,0,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,2,6,employee,6,0,1,2,firm,12,24,360,1,210,0,4,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,5,7,public,6,0,0,4,public,0,0,0,0,120,0,2,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,2,8,employee,6,0,1,3,firm,12,24,360,1,210,1,3,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,5,9,public,6,0,0,4,public,0,0,0,0,100,1,1,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,2,10,employee,6,0,1,1,firm,12,24,360,1,210,0,3,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,5,11,public,6,0,0,4,public,0,0,0,0,120,0,3,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ft2zicg,PC03,8.6000004,Session 25,1,1,1,2,12,employee,6,0,1,2,firm,12,24,360,1,210,0,3,863,660,2,2,50,26,20,-1,0,-1,-2,30,4,60,37.48,93,19,2,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,3,1,employee,6,0,0,3,firm,12,12,90,0,143,0,2,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,6,2,public,5,0,0,4,public,0,0,0,0,80,1,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,3,3,employee,6,0,0,1,firm,12,24,360,1,210,0,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,6,4,public,6,0,0,4,public,0,0,0,0,120,0,2,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,3,5,employee,6,0,0,2,firm,12,24,360,1,210,0,2,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,6,6,public,6,0,0,4,public,0,0,0,0,120,0,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,3,7,employee,6,0,0,3,firm,12,24,180,0,165,0,2,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,6,8,public,6,0,0,4,public,0,0,0,0,120,0,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,3,9,employee,6,0,0,1,firm,12,24,360,1,210,2,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,6,10,public,6,0,0,4,public,0,0,0,0,120,0,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,3,11,employee,6,0,0,2,firm,12,24,180,0,165,0,1,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9ga1q81h,PC03,8.1999998,Session 20,0,1,2,6,12,public,6,0,0,4,public,0,0,0,0,80,2,0,822,575,7,5,15,15,40,-1,0,-1,0,20,2,100,15.5,87,20,0,0
9k7e01q5,PC05,8,Session 03,0,0,0,6,1,public,0,0,0,4,public,0,0,0,0,140,0,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,3,2,employee,6,0,0,3,firm,12,12,120,0,150,1,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,6,3,public,0,0,0,4,public,0,0,0,0,140,0,3,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,3,4,employee,6,0,0,1,firm,12,24,240,0,180,0,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,6,5,public,0,0,0,4,public,0,0,0,0,140,0,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,3,6,employee,6,0,0,2,firm,12,24,240,0,180,0,1,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,6,7,public,0,0,0,4,public,0,0,0,0,140,0,3,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,3,8,employee,6,0,0,3,firm,12,24,240,0,180,1,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,6,9,public,0,0,0,4,public,0,0,0,0,140,0,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,3,10,employee,6,0,0,1,firm,12,24,240,0,180,0,2,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,6,11,public,0,0,0,4,public,0,0,0,0,140,0,3,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9k7e01q5,PC05,8,Session 03,0,0,0,3,12,employee,6,0,0,2,firm,12,24,240,0,180,0,1,800,640,5,2,5,25,20,-1,0,-2,2,40,2,100,7.8200002,0,19,2,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,5,1,public,6,0,0,4,public,0,0,0,0,120,0,2,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,2,2,employee,6,0,0,3,firm,12,24,240,0,180,1,0,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,5,3,public,6,0,0,4,public,0,0,0,0,120,0,3,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,2,4,employee,6,0,0,1,firm,12,24,240,0,180,0,0,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,5,5,public,6,0,0,4,public,0,0,0,0,120,0,3,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,2,6,employee,6,0,0,2,firm,12,24,240,0,180,1,0,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,5,7,public,6,0,0,4,public,0,0,0,0,120,0,3,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,2,8,employee,6,0,0,3,firm,12,12,120,0,150,0,0,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,5,9,public,6,0,0,4,public,0,0,0,0,120,0,3,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,2,10,employee,6,0,1,1,firm,12,24,240,0,180,0,1,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,5,11,public,6,0,0,4,public,0,0,0,0,120,0,4,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9lbt2wf0,PC12,8.5,Session 26,1,1,0,2,12,employee,6,0,0,2,firm,12,24,240,0,180,0,0,853,600,10,2,10,19,0,-1,0,-2,1,20,0,140,37.48,93,21,0,0
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,1,manager,1,0,0,2,firm,12,12,90,0,165,0,1,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,2,manager,0,1,0,2,firm,12,24,360,1,230,2,3,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,3,manager,0,1,0,2,firm,12,24,180,0,140,1,1,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,4,manager,0,1,0,2,firm,12,24,180,0,210,2,2,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,5,manager,1,0,0,2,firm,12,12,90,0,165,1,0,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,6,manager,4,0,0,2,firm,12,24,360,1,300,0,2,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,7,manager,2,0,0,2,firm,12,12,90,0,165,1,0,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,8,manager,4,0,0,2,firm,12,24,180,0,210,1,1,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,9,manager,2,0,0,2,firm,12,12,90,0,165,0,1,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,10,manager,2,0,0,2,firm,12,12,90,0,165,1,1,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,11,manager,1,0,0,2,firm,12,12,90,0,165,1,3,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9rrn15qz,PC02,10.5,Session 16,0,1,1,1,12,manager,3,0,0,2,firm,12,24,180,0,210,0,1,1050,725,5,10,59,16,0,-1,-1,0,1,20,2,220,7.6700001,85,23,0,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,2,1,public,6,0,0,4,public,0,0,0,0,120,0,2,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,3,2,employee,6,0,0,1,firm,12,24,240,0,180,1,0,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,2,3,public,6,0,0,4,public,0,0,0,0,120,0,3,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,3,4,employee,5,0,0,2,firm,11,22,220,0,155,0,0,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,2,5,public,6,0,0,4,public,0,0,0,0,120,0,3,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,3,6,employee,6,0,0,3,firm,12,24,240,0,180,1,0,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,2,7,public,6,0,0,4,public,0,0,0,0,120,0,3,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,3,8,employee,6,0,0,1,firm,12,24,240,0,180,0,0,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,2,9,public,6,0,0,4,public,0,0,0,0,120,0,3,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,3,10,employee,6,0,0,2,firm,12,24,240,0,180,0,1,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,2,11,public,6,0,0,4,public,0,0,0,0,120,0,4,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9sf9mmjm,PC08,9.8000002,Session 26,1,1,0,3,12,employee,6,0,0,3,firm,12,24,240,0,180,0,0,980,575,12,2,24,19,0,0,0,1,2,20,4,300,-7.8200002,85,21,3,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,5,1,public,6,0,0,4,public,0,0,0,0,120,0,1,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,2,2,employee,6,0,0,3,firm,12,24,180,0,165,0,0,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,5,3,public,6,0,0,4,public,0,0,0,0,120,0,2,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,2,4,employee,6,0,0,1,firm,12,24,360,1,210,0,1,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,5,5,public,6,0,0,4,public,0,0,0,0,120,0,2,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,2,6,employee,6,0,0,2,firm,12,24,180,0,165,0,2,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,5,7,public,6,0,0,4,public,0,0,0,0,120,0,1,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,2,8,employee,6,0,0,3,firm,12,24,360,1,210,0,0,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,5,9,public,6,0,0,4,public,0,0,0,0,120,0,1,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,2,10,employee,6,0,0,1,firm,12,24,360,1,210,0,0,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,5,11,public,6,0,0,4,public,0,0,0,0,100,1,0,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
9t4k8f4v,PC06,7.9000001,Session 14,0,1,1,2,12,employee,6,0,0,2,firm,11,22,165,0,161,0,0,791,591,3,1,3,10,20,-2,2,-2,1,20,4,60,7.8200002,100,21,0,1
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,3,1,employee,6,0,1,3,firm,12,24,240,0,180,0,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,6,2,public,0,0,0,4,public,0,0,0,0,100,2,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,3,3,employee,6,0,1,1,firm,11,22,220,0,175,0,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,6,4,public,0,0,0,4,public,0,0,0,0,120,1,3,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,3,5,employee,5,0,0,2,firm,11,11,110,0,128,0,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,6,6,public,0,0,0,4,public,0,0,0,0,100,2,2,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,3,7,employee,5,0,0,3,firm,9,18,180,0,145,1,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,6,8,public,0,0,0,4,public,0,0,0,0,120,1,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,3,9,employee,5,0,0,1,firm,9,18,180,0,145,1,0,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,6,10,public,0,0,0,4,public,0,0,0,0,120,1,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,3,11,employee,6,0,0,2,firm,11,11,110,0,148,0,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a04nx0zk,PC06,9.3000002,Session 02,0,0,0,6,12,public,0,0,0,4,public,0,0,0,0,120,1,1,928,563,4,10,3,14,0,0,1,-1,1,20,3,260,29.780001,85,23,0,0
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,5,1,public,6,0,0,4,public,0,0,0,0,100,1,1,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,2,2,employee,6,0,1,3,firm,12,24,360,1,185,2,1,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,5,3,public,6,0,0,4,public,0,0,0,0,80,2,2,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,2,4,employee,6,0,0,1,firm,12,24,180,0,165,2,0,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,5,5,public,5,0,0,4,public,0,0,0,0,60,2,4,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,2,6,employee,6,0,0,2,firm,12,24,180,0,165,2,0,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,5,7,public,6,0,0,4,public,0,0,0,0,100,1,3,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,2,8,employee,6,0,0,3,firm,12,24,180,0,165,2,0,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,5,9,public,6,0,0,4,public,0,0,0,0,100,1,2,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,2,10,employee,6,0,0,1,firm,12,24,360,1,210,1,0,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,5,11,public,6,0,0,4,public,0,0,0,0,80,2,1,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a1tewr4f,PC10,9.3000002,Session 27,1,1,1,2,12,employee,6,0,0,2,firm,12,24,360,1,210,1,0,925,535,36,19,0,14,0,0,0,-2,0,30,3,260,-7.8200002,100,20,2,2
a738qsql,PC08,13.5,Session 17,0,1,2,1,1,manager,2,0,0,3,firm,12,12,90,0,165,0,2,1348,1005,0,14,0,11,0,-1,1,-1,1,30,2,220,28.74,93,28,2,0
